Negative	rice never clearly defines his characters or gives us a reason to care about them .
Positive	time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness .
Negative	comes across as a fairly weak retooling .
Negative	even as i valiantly struggled to remain interested , or at least conscious , i could feel my eyelids ... getting ... very ... heavy ...
Positive	i liked the movie , but i know i would have liked it more if it had just gone that one step further .
Negative	we just do n't really care too much about this love story .
Negative	any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors .
Negative	the film 's needlessly opaque intro takes its doe-eyed crudup out of pre-9 \/ 11 new york and onto a cross-country road trip of the homeric kind .
Negative	you 'd be hard put to find a movie character more unattractive or odorous -lrb- than leon -rrb- .
Positive	it 's nice to see piscopo again after all these years , and chaykin and headly are priceless .
Negative	shame on writer\/director vicente aranda for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull .
Negative	this romantic\/comedy asks the question how much souvlaki can you take before indigestion sets in .
Negative	why , you may ask , why should you buy the movie milk when the tv cow is free ?
Negative	shows holmes has the screen presence to become a major-league leading lady , -lrb- but -rrb- the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time it arrives .
Negative	unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .
Positive	who needs mind-bending drugs when they can see this , the final part of the ` qatsi ' trilogy , directed by godfrey reggio , with music by philip glass ?
Positive	this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces .
Negative	that chirpy songbird britney spears has popped up with more mindless drivel .
Negative	... has about 3\/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity .
Negative	just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .
Positive	the underworld urban angst is derivative of martin scorsese 's taxi driver and goodfellas , but this film speaks for itself .
Negative	-lrb- johnnie to and wai ka fai are -rrb- sure to find an enthusiastic audience among american action-adventure buffs , but the film 's interests may be too narrow to attract crossover viewers .
Negative	jaw-droppingly superficial , straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company .
Negative	the advantage of a postapocalyptic setting is that it can be made on the cheap .
Positive	she 's all-powerful , a voice for a pop-cyber culture that feeds on her bjorkness .
Positive	if the man from elysian fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out .
Positive	norton is magnetic as graham .
Negative	the most surprising thing about this film is that they are actually releasing it into theaters .
Positive	much of the movie 's charm lies in the utter cuteness of stuart and margolo .
Positive	but not without cheesy fun factor .
Negative	a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged .
