Location	Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?
Entity	What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?
Human	What Russian composer 's Prelude in C Sharp Minor brought him fame and fortune ?
Location	What country borders the most others ?
Entity	What money was used here ?
Description	What characteristics contribute to its `` intelligence '' ?
Description	How effective are condoms in protecting against AIDS ?
Location	What state 's home to the Buffalo Bill Historical Center ?
Description	How do you write MLA style bibliographies for an Internet source ?
Human	Whose autobiography is titled Yes I Can ?
Entity	What late-night TV show features Larry , Bud , Melman and Toast on a Stick ?
Description	Why are organ transplants more successful today ?
Location	What former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?
Numeric	How many stations do you shoot from in the basketball game `` Around the World '' ?
Description	What qualifications are there for individuals donating blood ?
Location	What river flows past the Temple of Karnak ?
Numeric	What was the target rate for M3 growth in 1992 ?
Location	Where were the 196 Summer Olympics held ?
Location	What was the nationality of Jackson Pollock ?
Numeric	How many real fruit juices are there in a can of Hawaiian Punch ?
Entity	What is a fear of trees ?
Human	Who gave Abbie Hoffman his first dose of LSD ?
Entity	What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?
Human	What little boy and dog live in a shoe ?
Description	What is the root of all evil ?
Entity	What is considered the costliest disaster the insurance industry has ever faced ?
Entity	What Judith Rossner novel was made into a film starring Diane Keaton ?
Description	How did shipyard inspector James J. Kilroy designate equipment as being satisfactory ?
Human	Who is Terrence Malick ?
Numeric	How many miles is it to Ohio from North Carolina ?
Location	Kosovo is a province of what country ?
Entity	What is the main language of Sao Paulo , Brazil ?
Entity	What films featured the character Popeye Doyle ?
Numeric	What is the latitude and longitude of El Paso , Texas ?
Description	How is saline used in medicine ?
Description	What is Occam 's Razor ?
Entity	What is a fear of childbirth ?
Human	Who is the leader of India ?
Description	What are the words to `` My Way '' written by Paul Anka ?
Location	What is the snowiest city in the U.S. ?
Numeric	When is the Tulip Festival in Michigan ?
Description	What 's the difference between TFT and dual-scan display ?
Human	What was Michelangelo 's last name ?
Human	Who is the creator of `` The Muppets '' ?
Location	Where can I find the history of the Taiwanese language ?
Numeric	How much electricity does the brain need to work ?
Location	What country has the highest arson rate ?
Description	For what reason did the Shea & Gould law firm close their L.A. office ?
Human	Whose first presidential order was : `` Let 's get this goddamn thing airborne '' ?
Numeric	How many films did Ingmar Bergman make ?
Numeric	What is the average time it takes for a male to ejaculate ?
Numeric	What fraction of a beaver 's life is spent swimming ?
Entity	What kind of meat is Fray Bentos synonymous with ?
Human	Who wrote Sons and Lovers ?
Human	What actor has a tattoo on his right wrist reading Scotland Forever ?
Description	What is the highest Roman numeral ?
Numeric	CNN began broadcasting in what year ?
Entity	What was the first Gilbert and Sullivan opera ?
Entity	What fowl grabs the spotlight after the Chinese Year of the Monkey ?
Entity	What auto race was Wilbur Reed the first to win three times ?
Description	What is an example of an actual case of using the Fourteenth Amendment ?
Entity	What does the Statue of Liberty wear on her feet ?
Human	What American actress was the first to be called a `` vamp '' ?
Location	What room did W.C. Fields keep his library in ?
Numeric	What is the frequency of VHF ?
Location	Where does the weird shape of the dinner fish knife originate from ?
Location	Where have the most dinosaur remains been found ?
Abbreviation	What does NAFTA stand for ?
Human	What are the five most popular Usenet groups ?
Numeric	How many miles is it from NY to Austria ?
Description	What made Jane Goodall famous ?
Location	Where is Windsor Castle ?
Human	What is Li 'l Abner 's last name ?
Entity	What is the most advanced handheld calculator in the world ?
Description	What motto ended Merrie Melodies cartoons ?
Human	What journalist can be found in and around Walden Puddle ?
Location	What Russian city used to be called St. Petersburg and Petrograd ?
Human	What did the Seven Dwarfs do for a living ?
Location	What is the fastest growing state in the U.S.A. in 1998 ?
Entity	What 's the most commonly-spoken language in Belgium ?
Entity	What product `` doubles your pleasure , doubles your fun '' ?
Entity	What is the nickname of the Cleveland Indians ?
Entity	What is a fear of rejection ?
Location	What is the longest place name in the U.S. ?
Numeric	What is the time it takes a typist to type a screenplay that is 100 pages long ?
Description	How do I make fuel bricks from recycled newspaper ?
Entity	What 's the hardest substance in the human body ?
Description	How does the speed the magnet spins in a generator affect the output of the generator ?
Description	What is agent orange ?
Entity	What is a fear of going to bed ?
Description	How do you determine heating requirements for your home ?
Numeric	How many calories are there in a glass of water ?
Numeric	How many syllables are there in a line of hendecasyllabic poetry ?
Entity	Which two products use a tiger as their symbol ?
Description	What does hazmat stand for ?
Numeric	How much money are Dumbo 's ears insured for ?
Entity	What is celebrated during the week of February 21-27 ?
Abbreviation	What do the letters D.C. stand for in Washington , D.C. ?
Human	Who was Jane Goodall ?
Human	Who wrote : `` Poems are made by fools like me but only God can make a tree '' ?
Entity	What powdered soft drink mix went into space ?
Entity	What is a ball that hits the foul pole called ?
Human	What is the name of Dolly Parton 's rarely seen husband ?
Location	What town was the setting for The Music Man ?
Location	What nationality was Jackson Pollock ?
Description	How do you get silly putty out of fabric ?
Human	Who played the part of the Godfather in the movie , ` The Godfather ' ?
Abbreviation	What is HTML ?
Location	Where did King Francis I hang the `` Mona Lisa '' when he owned it ?
Numeric	Of children between the ages of two and eleven , what percentage watch `` The Simpsons '' ?
Description	How do I install a tile floor ?
Description	What are vermicilli , rigati , zitoni , and tubetti ?
Description	Describe the Long March .
Description	What is an auto-commentary ?
Entity	Name a product that controls the ripening of apples .
Entity	What did the Congress of Vienna establish ?
Human	What astronomer-architect designed the present St. Paul 's Cathedral in London ?
Human	Who is the monarch of the United Kingdom ?
Location	What country are you in if you woo in the Wu dialect ?
Human	Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?
Entity	What kind of education would you need to become an athletic trainer for the NFL ?
Location	What was Einstein 's birthplace ?
Numeric	What percentage of American men are alcoholic ?
Description	How do I keep cats out of my flower garden for good ?
Human	What store claims to be the world 's largest department store ?
Location	What is the largest lake in North America ?
Entity	What is the only primate to lack pigment in the palms of its hands ?
Human	What multitalented Academy-award-winning director failed a college course in motion-picture production ?
Entity	Which breakfast cereal brought you `` the best each morning '' ?
Human	What professional sports league originated the college draft ?
Numeric	How many years old is Benny Carter ?
Human	Who makes the `` cross-your-heart bra '' ?
Description	Why do people get goosebumps when they have something emotional happen to them , like when they hear a beautiful piece of music , or see something beautiful , or get aroused by someone they love ?
